,nmi,rand,sj,fs,method
15812,0.8860305465633493,0.9523633608032585,88.0,0.8504459523261529,Leiden
15813,0.9938263589496986,0.9989485649332198,7.0,0.9874844240668638,Infomap
15814,0.864669248858431,0.966884531590414,96.0,0.8277664525741129,Oslom
15815,0.9836468173507776,0.9965899403239555,20.0,0.9720692036022432,Louvain
15816,0.9254888082791627,0.9815572605853935,54.0,0.9079067588696395,Directed Louvain
15817,0.8466156571068842,0.9372264847968172,115.0,0.8089785151692992,Leiden
15818,0.9842819143475724,0.9964383821161313,20.0,0.9674656762603266,Infomap
15819,0.862447288387278,0.9654542010040732,94.0,0.8251932548865272,Oslom
15820,0.9657607791878078,0.9907549493227241,34.0,0.9489637411619471,Louvain
15821,1.0,0.9999999999999999,0.0,1.0,Directed Louvain
15822,0.8799503272398597,0.952003410059676,91.0,0.8459493088545452,Leiden
15823,0.9995768586960145,0.999990527612011,1.0,0.9989118607181718,Infomap
15824,0.8671263159047949,0.9655299801079852,94.0,0.828297330679991,Oslom
15825,1.0,0.9999999999999999,0.0,1.0,Louvain
15826,0.9490989794673214,0.9876574784503174,28.0,0.9438990943191609,Directed Louvain
15827,0.8340766247054411,0.937141233304916,136.0,0.7858381618923419,Leiden
15828,0.9786025863717276,0.9955100880932084,26.0,0.9568367461270675,Infomap
15829,0.8914458252641468,0.9734867860187554,73.0,0.8655469742114859,Oslom
15830,0.9804465890621691,0.9946196836222411,10.0,0.9792799491236502,Louvain
15831,0.9498589839206251,0.9869944112910863,28.0,0.9440061774533133,Directed Louvain
15832,0.8974382248994064,0.9545325376527424,83.0,0.8620188588170168,Leiden
15833,0.9786025863717276,0.9955100880932084,26.0,0.9568367461270675,Infomap
15834,0.87676186932299,0.9671402860661172,83.0,0.8419136086083876,Oslom
15835,0.9675582408038131,0.9927062612484606,20.0,0.9606722974072153,Louvain
15836,0.9582355401727768,0.9900066306715922,24.0,0.9523945734352958,Directed Louvain
15837,0.8892582740760988,0.9498342332101923,89.0,0.8545689784765738,Leiden
15838,0.9859612415205526,0.996211044804395,20.0,0.9688720958346687,Infomap
15839,0.8809125553562545,0.9692242114237,82.0,0.8483770891786607,Oslom
15840,0.9906643818857105,0.9973003694231315,4.0,0.9914625166082559,Louvain
15841,0.9432916114982082,0.9873259448707018,46.0,0.924408557418389,Directed Louvain
15842,0.949805524429698,0.9856303874206687,26.0,0.9467559348425214,Leiden
15843,1.0,1.0,0.0,1.0,Infomap
15844,0.8507240766973388,0.9658520412996117,103.0,0.8193681385799827,Oslom
15845,1.0,0.9999999999999999,0.0,1.0,Louvain
15846,0.9474169292786968,0.9860282277162071,30.0,0.9403923602909324,Directed Louvain
15847,0.8435817005207378,0.9350573079473335,120.0,0.8014530624957279,Leiden
15848,0.9910250158838959,0.9987307000094725,11.0,0.9815666994298847,Infomap
15849,0.8577273181597437,0.9596192100028418,93.0,0.8262313854417138,Oslom
15850,0.9692481356735672,0.9936250828833948,28.0,0.9548724893726784,Louvain
15851,0.9675582408038129,0.9927062612484606,20.0,0.9606722974072153,Directed Louvain
15852,0.8687012359875373,0.944093966088851,103.0,0.8276978110940844,Leiden
15853,0.983864598086738,0.9964289097281425,21.0,0.9663874183337793,Infomap
15854,0.8873008966388258,0.9710902718575352,81.0,0.8527555546112059,Oslom
15855,0.9906643818857105,0.9973003694231315,4.0,0.9914625166082559,Louvain
15856,0.9582355401727768,0.9900066306715922,24.0,0.9523945734352958,Directed Louvain
15857,0.917042818648881,0.9588330017997537,74.0,0.8860084036167059,Leiden
15858,0.9745663444129722,0.9950364686937577,33.0,0.9465386203758787,Infomap
15859,0.9024868035005374,0.9775125509140854,69.0,0.8770184452093497,Oslom
15860,0.9469163905723018,0.9867860187553281,38.0,0.9341607088921378,Louvain
15861,0.9582355401727768,0.9900066306715922,24.0,0.9523945734352958,Directed Louvain
15862,0.9765706023433709,0.9927441508004168,14.0,0.9722523357697156,Leiden
15863,0.9756327406790396,0.9949512172018566,29.0,0.9519065957712907,Infomap
15864,0.8756713581332147,0.9667424457705787,85.0,0.8395807950917035,Oslom
15865,0.9906643818857105,0.9973003694231315,4.0,0.9914625166082559,Louvain
15866,0.9582355401727768,0.9900066306715922,24.0,0.9523945734352958,Directed Louvain
15867,0.8508696500586375,0.9395282750781472,128.0,0.8051957234852286,Leiden
15868,0.9995768586960145,0.999990527612011,1.0,0.9989118607181718,Infomap
15869,0.8612975697735356,0.9682390830728428,93.0,0.8288061382894282,Oslom
15870,0.9631789696682956,0.9894098702282845,18.0,0.9624744806893148,Louvain
15871,0.9651071242447479,0.9917306052855924,22.0,0.9570260591367094,Directed Louvain
15872,0.7855653984053418,0.8982097186700768,175.0,0.7245822756735463,Leiden
15873,0.9725018104596516,0.994496542578384,33.0,0.9453286403830639,Infomap
15874,0.8334540942995026,0.9584541062801932,118.0,0.7945400814068462,Oslom
15875,0.9277381290144489,0.9666287771147105,61.0,0.9018679484904252,Louvain
15876,0.9332012770027436,0.983451738183196,48.0,0.9158447731392005,Directed Louvain
15877,0.8943386987602564,0.9513024533484891,85.0,0.8593290456148698,Leiden
15878,0.9995768586960145,0.999990527612011,1.0,0.9989118607181718,Infomap
15879,0.8560813300453002,0.962110448043952,101.0,0.8179762567720551,Oslom
15880,0.9906643818857105,0.9973003694231315,4.0,0.9914625166082559,Louvain
15881,0.9675582408038129,0.9927062612484606,20.0,0.9606722974072153,Directed Louvain
15882,0.8756834133635003,0.9486122951596097,95.0,0.8380523507610932,Leiden
15883,0.9719751860546626,0.994449180638439,35.0,0.9424489330688869,Infomap
15884,0.8570616999193622,0.9647342995169083,104.0,0.8133879491742179,Oslom
15885,0.9955296656033572,0.9989675097091976,2.0,0.9957334209309205,Louvain
15886,0.9582355401727768,0.9900066306715922,24.0,0.9523945734352958,Directed Louvain
15887,0.878398711300387,0.9499763190300275,110.0,0.8348811975497026,Leiden
15888,0.9781084500205836,0.9955006157052192,28.0,0.9542049483580193,Infomap
15889,0.8843465471068941,0.9708061002178648,79.0,0.8535118375957785,Oslom
15890,0.9595911906868866,0.9901297717154492,24.0,0.9525499955173976,Louvain
15891,0.9675582408038129,0.9927062612484606,20.0,0.9606722974072153,Directed Louvain
15892,0.8722356918107673,0.9477881974045657,118.0,0.8260130700784748,Leiden
15893,0.9938263589496986,0.9989485649332198,7.0,0.9874844240668638,Infomap
15894,0.8593389546256103,0.9636070853462159,98.0,0.8182564407298362,Oslom
15895,1.0,0.9999999999999999,0.0,1.0,Louvain
15896,0.9584111773920263,0.9903381642512077,24.0,0.9521763057742655,Directed Louvain
15897,0.8697441923411173,0.9440087145969498,111.0,0.8272872159019067,Leiden
15898,0.9910250158838959,0.9987307000094725,11.0,0.9815666994298847,Infomap
15899,0.8226033301532754,0.9549019607843139,131.0,0.7694344264096104,Oslom
15900,0.974317840123036,0.9938903097470871,24.0,0.9635317447004748,Louvain
15901,0.974317840123036,0.9938903097470873,24.0,0.9635316900666314,Directed Louvain
15902,0.8636583326949248,0.951340342900445,99.0,0.8279791143453312,Leiden
15903,0.9907867381957505,0.9986549209055602,11.0,0.9818339119984,Infomap
15904,0.8642354251506461,0.9668371696504688,106.0,0.816337552016476,Oslom
15905,0.9861883997300798,0.9962584067443402,6.0,0.9872410897367261,Louvain
15906,0.9791775446520135,0.9955574500331533,22.0,0.9678026054895935,Directed Louvain
15907,0.9101293439505176,0.9772283792744151,54.0,0.8950541575983548,Leiden
15908,0.9756327406790394,0.9949512172018566,29.0,0.9519065957712907,Infomap
15909,0.8715065419427741,0.9681254144169743,91.0,0.8328919756769693,Oslom
15910,0.9598466094129336,0.9908780903665813,32.0,0.9465269515579802,Louvain
15911,0.9743178401230359,0.9938903097470873,24.0,0.9635316900666314,Directed Louvain
15912,0.8411675159554288,0.9292696788860471,118.0,0.7907916509438275,Leiden
15913,0.9995766056603795,0.9999905276120109,1.0,0.9989118607181718,Infomap
15914,0.8588522833586026,0.9630387420668749,110.0,0.811239483596483,Oslom
15915,0.9512534114857167,0.9875816993464053,41.0,0.9357061091363325,Louvain
15916,0.9659399048067158,0.9908780903665814,28.0,0.9551432634367559,Directed Louvain
15917,0.8580287447715524,0.944918063843895,106.0,0.8178777036219311,Leiden
15918,0.9907867381957505,0.9986549209055602,11.0,0.9818339119984,Infomap
15919,0.8895359314189278,0.9731268352751729,88.0,0.8489997834028377,Oslom
15920,0.9955296656033572,0.9989675097091976,2.0,0.9957334209309205,Louvain
15921,0.9836468173507776,0.9965899403239556,20.0,0.9720692036022432,Directed Louvain
15922,0.9074863334341687,0.9792744150800415,66.0,0.8902502351659712,Leiden
15923,0.9756327406790394,0.9949512172018566,29.0,0.9519065957712907,Infomap
15924,0.9076436485077479,0.9718291181206783,71.0,0.8728952636442846,Oslom
15925,1.0,0.9999999999999999,0.0,1.0,Louvain
15926,0.974317840123036,0.9938903097470873,24.0,0.9635316900666314,Directed Louvain
15927,0.9115802870290567,0.9767737046509424,53.0,0.8979288537164968,Leiden
15928,0.9847886870801502,0.9974235104669887,17.0,0.9704440464449886,Infomap
15929,0.8692721872795456,0.9646301032490291,113.0,0.8049453610418451,Oslom
15930,1.0,0.9999999999999999,0.0,1.0,Louvain
15931,0.959666397191544,0.9902529127593067,39.0,0.944629552832832,Directed Louvain
15932,0.8959060863348579,0.9709481860377001,65.0,0.8762851074167827,Leiden
15933,0.9852182593398002,0.9974329828549777,16.0,0.9715336505163019,Infomap
15934,0.8508145205098901,0.9620725584919957,119.0,0.7990285462474951,Oslom
15935,0.9815525232411503,0.9949512172018566,8.0,0.9829668794782811,Louvain
15936,0.974317840123036,0.9938903097470873,24.0,0.9635316900666314,Directed Louvain
15937,0.878155777117322,0.9689684569479965,85.0,0.8563103346968169,Leiden
15938,0.9760661388953773,0.9949606895898456,28.0,0.952994261774872,Infomap
15939,0.8644950910612584,0.9649332196646775,117.0,0.8021748677627155,Oslom
15940,1.0,0.9999999999999999,0.0,1.0,Louvain
15941,1.0,1.0,0.0,1.0,Directed Louvain
15942,0.9166290881534666,0.9787534337406459,54.0,0.8965326535139642,Leiden
15943,1.0,1.0,0.0,1.0,Infomap
15944,0.8751660147324598,0.9642417353414795,99.0,0.8271625171253841,Oslom
15945,0.9349722516952704,0.9821919105806571,53.0,0.9133894524244481,Louvain
15946,0.9698427528872339,0.9928483470682959,26.0,0.9593101914011056,Directed Louvain
15947,0.7842244825696678,0.9155915506299137,162.0,0.7230352008650767,Leiden
15948,0.9813711780283058,0.9959552903286918,23.0,0.9623506682842721,Infomap
15949,0.882938911451024,0.9672539547219853,90.0,0.8411888142465395,Oslom
15950,0.9955296656033572,0.9989675097091976,2.0,0.9957334209309205,Louvain
15951,0.9601332620455785,0.9880458463578669,31.0,0.945766271779084,Directed Louvain
15952,0.9281764102844186,0.9829307568438002,47.0,0.9166688640370332,Leiden
15953,0.9760661388953773,0.9949606895898456,28.0,0.952994261774872,Infomap
15954,0.8325517689886349,0.9538599981055225,141.0,0.7582835723240012,Oslom
15955,0.9836468173507776,0.9965899403239555,20.0,0.9720692036022432,Louvain
15956,0.9791775446520135,0.9955574500331533,22.0,0.9678026054895935,Directed Louvain
15957,0.9541646689018178,0.9901866060433834,26.0,0.9478813669816947,Leiden
15958,0.9729369888943976,0.9945060149663731,32.0,0.946414523814892,Infomap
15959,0.8786642319066652,0.9659657099554797,98.0,0.8286222487111319,Oslom
15960,0.9955296656033572,0.9989675097091976,2.0,0.9957334209309205,Louvain
15961,0.9836468173507776,0.9965899403239556,20.0,0.9720692036022432,Directed Louvain
15962,0.9012801090904867,0.9775125509140854,71.0,0.8812023769435495,Leiden
15963,0.9820983524014241,0.9969783082315052,20.0,0.9649514776673215,Infomap
15964,0.8778275979479847,0.9673297338258975,89.0,0.8359837031034515,Oslom
15965,0.9906643818857105,0.9973003694231315,4.0,0.9914625166082559,Louvain
15966,0.9659399048067158,0.9908780903665814,28.0,0.9551432634367559,Directed Louvain
15967,0.825345251857781,0.9485270436677087,126.0,0.7872192346551931,Leiden
15968,0.9995766056603795,0.9999905276120109,1.0,0.9989118607181718,Infomap
15969,0.9185818975170887,0.9789997158283603,58.0,0.8907043499986471,Oslom
15970,0.9822848070079093,0.9942881500426256,8.0,0.9830740332548523,Louvain
15971,0.9659399048067158,0.9908780903665814,28.0,0.9551432634367559,Directed Louvain
15972,0.9347738480104921,0.9824003031164156,44.0,0.9212395636481303,Leiden
15973,0.9852182593398002,0.9974329828549777,16.0,0.9715336505163019,Infomap
15974,0.790949514585864,0.9235388841526948,154.0,0.7367059163904495,Oslom
15975,0.9849716187123966,0.9971961731552522,8.0,0.9834894308665476,Louvain
15976,0.96907967195458,0.9930093776641092,35.0,0.9529447508249952,Directed Louvain
15977,0.8998446203312986,0.9742919389978213,58.0,0.8853211961695621,Leiden
15978,0.9910273396151986,0.9982854977739888,9.0,0.983218010610835,Infomap
