,fs,rand,method
20,0.6113689461645583,0.8767737046509423,Leiden
21,0.6562005905442997,0.889012029932746,Leiden
22,0.6935659198998603,0.9019418395377474,Leiden
23,0.6641986255819139,0.8869565217391304,Leiden
24,0.6572874691467547,0.8918158567774934,Leiden
25,0.7145077302916033,0.9080041678507151,Leiden
26,0.6435229397490249,0.8861040068201194,Leiden
27,0.6153493809870015,0.8772662688263713,Leiden
28,0.6726694295138512,0.8910201761864165,Leiden
29,0.6277934443823807,0.8801364023870417,Leiden
30,0.6432764672188053,0.8878279814341195,Leiden
31,0.6417704945220754,0.8831770389315146,Leiden
32,0.6206302682261231,0.8785545135928767,Leiden
33,0.6698366956650811,0.8903855261911529,Leiden
34,0.6762647634264964,0.8920526664772188,Leiden
35,0.6355711733188011,0.8854030501089325,Leiden
36,0.649826898857032,0.8888415269489438,Leiden
37,0.6515470118770551,0.8896372075400207,Leiden
38,0.6046068563297762,0.852685421994885,Leiden
39,0.6846416780884239,0.900719901487165,Leiden
40,0.6680234668135642,0.8935493037794826,Leiden
41,0.675221084466741,0.8993748223927251,Leiden
42,0.6410672192697532,0.8863502889078336,Leiden
43,0.59825120586224,0.8423699914748508,Leiden
44,0.6973035898178271,0.9005115089514066,Leiden
45,0.6739954876272312,0.8904044709671308,Leiden
46,0.6241734779053179,0.8813109784976791,Leiden
47,0.6262832780727945,0.8814151747655583,Leiden
48,0.6542653213418064,0.8855735530927347,Leiden
49,0.6512794797047724,0.8898077105238231,Leiden
50,0.5966472154035145,0.8454958795112246,Leiden
51,0.6624687684996513,0.8934735246755707,Leiden
52,0.657872877264836,0.892317893340911,Leiden
53,0.6694798802432487,0.8893435635123614,Leiden
54,0.6199515212956093,0.874812920337217,Leiden
55,0.6646705715955938,0.8886047172492184,Leiden
56,0.6330284159895956,0.8830160083357013,Leiden
57,0.627670614517265,0.8816804016292505,Leiden
58,0.6800300591599142,0.8955858671971202,Leiden
59,0.6598314625675871,0.8832338732594487,Leiden
60,0.6489331250261513,0.8886994411291087,Leiden
61,0.6366782849620394,0.8851472956332291,Leiden
62,0.7182766473616267,0.9108743014113858,Leiden
63,0.6609448680391907,0.8877711471061855,Leiden
64,0.6517741006741082,0.8655015629440181,Leiden
65,0.6354222258650309,0.8801269299990528,Leiden
66,0.6287279854158717,0.8820214075968553,Leiden
67,0.713967076180361,0.9063559723406271,Leiden
68,0.6475376941996047,0.8882637112816143,Leiden
69,0.6696269286299565,0.8915979918537464,Leiden
70,0.6502257289221393,0.8868902150232074,Leiden
