,fs,rand,method
69,0.4648260565833661,0.8811256062025721,directed louvain
70,0.4673586857192104,0.8759835668907858,directed louvain
71,0.46666720318092597,0.8736709877369466,directed louvain
72,0.4581460600662974,0.8799394569660528,directed louvain
73,0.44993771047395587,0.8837676712554443,directed louvain
74,0.46933177445731955,0.8788830428022776,directed louvain
75,0.45972882047174485,0.8672192419765037,directed louvain
76,0.4634811652552358,0.8783126203395766,directed louvain
77,0.40256602879380515,0.8548182164516429,directed louvain
78,0.43412180935192496,0.8537309129848334,directed louvain
79,0.44139831460939577,0.884838500427302,directed louvain
80,0.4703533557145975,0.8779893123011502,directed louvain
81,0.46494546821926663,0.8761956734382885,directed louvain
82,0.4689591569108937,0.877509498460683,directed louvain
83,0.4790481431507896,0.8825897591664007,directed louvain
84,0.4703529657334427,0.8760165154806889,directed louvain
85,0.462562480895492,0.8848055518373987,directed louvain
86,0.4651204833977333,0.8794864138548821,directed louvain
87,0.4385204665304979,0.8501024495217306,directed louvain
88,0.4576410777607507,0.8817022065258802,directed louvain
89,0.45254800782829024,0.872935822324729,directed louvain
90,0.39774965474315127,0.8732611896500242,directed louvain
91,0.3864103991118955,0.8270157844338508,directed louvain
92,0.46761190008284365,0.8770770482182022,directed louvain
93,0.46005162325622334,0.8592909875310182,directed louvain
94,0.46164473155686386,0.8832384345301223,directed louvain
95,0.4656904194476184,0.8762368591756677,directed louvain
96,0.4647522339997022,0.8780758023496462,directed louvain
97,0.46007794915719324,0.8841301057443809,directed louvain
98,0.46132337486702535,0.8517704718855859,directed louvain
99,0.46034313798659393,0.8766672501312796,directed louvain
0,0.4476600641728676,0.8925237590222508,leiden
1,0.4069607306537568,0.8588029365430752,leiden
2,0.44095515223679815,0.8503433860853988,leiden
3,0.425332809490939,0.8542066082515625,leiden
4,0.4578079853554628,0.880404855798437,leiden
5,0.43898967826272156,0.8522214557098877,leiden
6,0.44310661480880087,0.8527836410251131,leiden
7,0.3856761426368314,0.8266286385024866,leiden
8,0.4335310505810837,0.8526683209604513,leiden
9,0.4294626886518525,0.8551147537607726,leiden
10,0.39718385418232993,0.8222691282009043,leiden
11,0.3892077633020786,0.8258852359427931,leiden
12,0.466345996708375,0.8676084471947365,leiden
13,0.45971032533463707,0.8813006455864336,leiden
14,0.4349249052851441,0.8537226758373577,leiden
15,0.45484457155347535,0.8807116895419116,leiden
16,0.3735953665532876,0.8241801464152965,leiden
17,0.42653406800881566,0.8532449212837594,leiden
18,0.40580684205917744,0.8548820543445805,leiden
19,0.462639373946066,0.8896737059956137,leiden
20,0.42646360712578046,0.8564780016680222,leiden
21,0.4096424642747869,0.8468405391213023,leiden
22,0.38576799349173535,0.8182535188064373,leiden
23,0.40923479110412986,0.8494208255681057,leiden
24,0.3868979535177648,0.8179652186447832,leiden
25,0.40492208871290175,0.8586443714541654,leiden
26,0.4249569928232283,0.8514904088714079,leiden
27,0.4250302980429728,0.8478990125719463,leiden
28,0.42874942114092957,0.8557428362558046,leiden
29,0.46153804059295334,0.8813088827339093,leiden
30,0.37414426546759344,0.8220899702433049,leiden
31,0.43392880356994823,0.849935647285345,leiden
32,0.43271499116486495,0.8515974917885938,leiden
33,0.43550007324555695,0.8500283151944481,leiden
34,0.3890566453491319,0.8247999917628526,leiden
35,0.3876200416824232,0.8166163857456163,leiden
36,0.45900588777961965,0.8778760515233577,leiden
37,0.45773910122158123,0.8892989157854636,leiden
38,0.4566982875119931,0.8833331617260944,leiden
39,0.42782562336690094,0.851725167574469,leiden
40,0.4429985122289452,0.8510208914652855,leiden
41,0.4449961706969697,0.8689490429464277,leiden
42,0.42805232776095004,0.8428805304722975,leiden
43,0.4559561428473477,0.8790560228992701,leiden
44,0.4281310674185391,0.8528948425160368,leiden
45,0.4251661043094601,0.8541139403424594,leiden
46,0.4591974122141231,0.8638852565356618,leiden
47,0.4321477467469142,0.8505390183379495,leiden
48,0.400700728727401,0.8667394281360365,leiden
49,0.41839899079708753,0.8541654225141833,leiden
50,0.45462694089605826,0.87858238691941,leiden
51,0.45416669172265134,0.8889323627227892,leiden
52,0.380378651883584,0.8178704914488113,leiden
53,0.44488499047502106,0.8819843288269273,leiden
54,0.4420137687562101,0.8531151862110151,leiden
55,0.4642845880259242,0.8793649159296137,leiden
56,0.43399187585277077,0.8502218881601302,leiden
57,0.3907443651329912,0.8160850897334253,leiden
58,0.4328119648549677,0.846906436301109,leiden
59,0.4613613121464793,0.879492591715489,leiden
60,0.46177602423729364,0.8759959226119995,leiden
61,0.38131987031374986,0.8220714366614841,leiden
62,0.3949970345581274,0.8290359448522977,leiden
63,0.42324730366394986,0.8404464533931901,leiden
64,0.39447069005651864,0.8302117976544723,leiden
65,0.4522476041550241,0.8809793968348762,leiden
66,0.43675492061033405,0.8488709959740943,leiden
67,0.3888504066533991,0.8170344209800147,leiden
68,0.4392958215525136,0.8529071982372505,leiden
69,0.4345898418149568,0.8552218366779585,leiden
70,0.3800468537565514,0.8158297381616748,leiden
71,0.39106801899797844,0.8203025092410499,leiden
72,0.3787510322211055,0.8151522327817877,leiden
73,0.44049503407711815,0.8495773313701465,leiden
74,0.43425281073895755,0.8544063590778515,leiden
75,0.3859568045410492,0.815238722830284,leiden
76,0.4370964704495167,0.8538379959020193,leiden
77,0.46407963030197097,0.8806828595257463,leiden
78,0.39116590882761637,0.8255763429124494,leiden
79,0.43874323492548456,0.8840889200070017,leiden
80,0.46176701332381165,0.8786874105497267,leiden
81,0.4356972107107976,0.849608220673181,leiden
82,0.42943905910311325,0.8558437413123836,leiden
83,0.4334975027840083,0.8520999577846193,leiden
84,0.4552259928700194,0.8725857435570064,leiden
85,0.4591893623807093,0.8796202675013645,leiden
86,0.4285050153527092,0.8540480431626529,leiden
87,0.42514124316775836,0.8455678998362868,leiden
88,0.4579108804525755,0.8800630141781902,leiden
89,0.41771854973859474,0.8430020283975661,leiden
90,0.40583292697248197,0.8540562803101286,leiden
91,0.4203651482267258,0.8426128231793331,leiden
92,0.38598717918044306,0.8182782302488647,leiden
93,0.4635516574748963,0.8762121477332401,leiden
94,0.42905859771409854,0.8466510847293582,leiden
95,0.45390640066278826,0.8786750548285129,leiden
96,0.3896549098056184,0.8031095231721257,leiden
97,0.4234984113663319,0.8515624839118214,leiden
98,0.44003530203009766,0.8508273184996036,leiden
99,0.42433344285987995,0.8493816991175955,leiden
0,0.5864028293201298,0.9162467437526385,infomap
1,0.5811365100680544,0.8930179878708004,infomap
2,0.518176789760977,0.8659218912490605,infomap
3,0.5809272129883167,0.9149452744514575,infomap
4,0.5433250170097524,0.8813583056187644,infomap
5,0.5433527937290973,0.8737162920480639,infomap
6,0.5459722618012071,0.8869389730336386,infomap
7,0.5816592706430582,0.9154559775949589,infomap
8,0.5695873819859809,0.8792578330124279,infomap
9,0.5442970449317514,0.8835390904129901,infomap
10,0.5474111325333254,0.8725589728277099,infomap
11,0.5788869832838495,0.903205280011532,infomap
12,0.5769058936502031,0.8820090402693548,infomap
13,0.5518761952344065,0.8796367417963162,infomap
14,0.5473901411555511,0.9074371145272391,infomap
15,0.5672988582031561,0.8771038189474984,infomap
16,0.5489613374426967,0.9109708507943699,infomap
17,0.5843127082085211,0.9143089548089496,infomap
18,0.5810604672284294,0.913950638893751,infomap
19,0.5777543066555433,0.8918256607736743,infomap
20,0.5600263866589551,0.9066607633776422,infomap
21,0.5966985221223928,0.9079478176707407,infomap
22,0.5823674995494378,0.9153530132515109,infomap
23,0.5711411460229591,0.8845048959545312,infomap
24,0.5838976005349134,0.9151491438514843,infomap
25,0.5866278990289253,0.9096961522224853,infomap
26,0.5726725046972432,0.8846778760515235,infomap
